92657,BELA VISTA DE GOIAS,GO
92673,BOM JARDIM DE GOIAS,GO
92690,BOM JESUS DE GOIAS,GO
92029,BONFINOPOLIS,GO
93408,BONOPOLIS,GO
92711,BRAZABRANTES,GO
92754,BRITANIA,GO
92770,BURITI ALEGRE,GO
93106,BURITI DE GOIAS,GO
93262,BURITINOPOLIS,GO
92797,CABECEIRAS,GO
92819,CACHOEIRA ALTA,GO
92835,CACHOEIRA DE GOIAS,GO
96733,CACHOEIRA DOURADA,GO
92851,CACU,GO
92878,CAIAPONIA,GO
92894,CALDAS NOVAS,GO
93122,CALDAZINHA,GO
92916,CAMPESTRE DE GOIAS,GO
96873,CAMPINACU,GO
92932,CAMPINORTE,GO
92959,CAMPO ALEGRE DE GOIAS,GO
93580,CAMPO LIMPO DE GOIAS,GO
92975,CAMPOS BELOS,GO
92061,CAMPOS VERDES,GO
92991,CARMO DO RIO VERDE,GO
92967,CASTELANDIA,GO
93017,CATALAO,GO
93033,CATURAI,GO
93050,CAVALCANTE,GO
93076,CERES,GO
92100,CEZARINA,GO
92924,CHAPADAO DO CEU,GO
93025,CIDADE OCIDENTAL,GO
92886,COCALZINHO DE GOIAS,GO
92126,COLINAS DO SUL,GO
93157,CORREGO DO OURO,GO
93173,CORUMBA DE GOIAS,GO
93190,CORUMBAIBA,GO
93254,CRISTALINA,GO
93270,CRISTIANOPOLIS,GO
93297,CRIXAS,GO
93319,CROMINIA,GO
93335,CUMARI,GO
93351,DAMIANOPOLIS,GO
93378,DAMOLANDIA,GO
93394,DAVINOPOLIS,GO
93432,DIORAMA,GO
93092,DIVINOPOLIS DE GOIAS,GO
96750,DOVERLANDIA,GO
92207,EDEALINA,GO
93491,EDEIA,GO
93513,ESTRELA DO NORTE,GO
92223,FAINA,GO
93530,FAZENDA NOVA,GO
93572,FIRMINOPOLIS,GO
93599,FLORES DE GOIAS,GO
93610,FORMOSA,GO
93637,FORMOSO,GO
93564,GAMELEIRA DE GOIAS,GO
93670,GOIANAPOLIS,GO
93696,GOIANDIRA,GO
93718,GOIANESIA,GO
93734,GOIANIA,GO
93750,GOIANIRA,GO
93777,GOIAS,GO
93793,GOIATUBA,GO
92266,GOUVELANDIA,GO
93815,GUAPO,GO
93149,GUARAITA,GO
93831,GUARANI DE GOIAS,GO
92860,GUARINOS,GO
93874,HEITORAI,GO
93890,HIDROLANDIA,GO
93912,HIDROLINA,GO
93939,IACIARA,GO
93165,INACIOLANDIA,GO
96814,INDIARA,GO
93955,INHUMAS,GO
93971,IPAMERI,GO
93548,IPIRANGA DE GOIAS,GO
93998,IPORA,GO
94013,ISRAELANDIA,GO
94030,ITABERAI,GO
92282,ITAGUARI,GO
94072,ITAGUARU,GO
94110,ITAJA,GO
94137,ITAPACI,GO
94153,ITAPIRAPUA,GO
94196,ITAPURANGA,GO
94218,ITARUMA,GO
94234,ITAUCU,GO
94250,ITUMBIARA,GO
94277,IVOLANDIA,GO
94293,JANDAIA,GO
94315,JARAGUA,GO
94331,JATAI,GO
94358,JAUPACI,GO
92983,JESUPOLIS,GO
94374,JOVIANIA,GO
94390,JUSSARA,GO
93602,LAGOA SANTA,GO
94439,LEOPOLDO DE BULHÕES,GO
94455,LUZIANIA,GO
94471,MAIRIPOTABA,GO
94498,MAMBAI,GO
94510,MARA ROSA,GO
94536,MARZAGAO,GO
92320,MATRINCHA,GO
94579,MAURILANDIA,GO
92347,MIMOSO DE GOIAS,GO
96474,MINACU,GO
94595,MINEIROS,GO
94650,MOIPORA,GO
94676,MONTE ALEGRE DE GOIAS,GO
94714,MONTES CLAROS DE GOIAS,GO
92363,MONTIVIDIU,GO
93181,MONTIVIDIU DO NORTE,GO
94730,MORRINHOS,GO
92169,MORRO AGUDO DE GOIAS,GO
94757,MOSSAMEDES,GO
94773,MOZARLANDIA,GO
96512,MUNDO NOVO,GO
94790,MUTUNOPOLIS,GO
94854,NAZARIO,GO
94870,NEROPOLIS,GO
94897,NIQUELANDIA,GO
94919,NOVA AMERICA,GO
94935,NOVA AURORA,GO
96539,NOVA CRIXAS,GO
96555,NOVA GLORIA,GO
93084,NOVA IGUACU DE GOIAS,GO
94951,NOVA ROMA,GO
94978,NOVA VENEZA,GO
95010,NOVO BRASIL,GO
93327,NOVO GAMA,GO
92444,NOVO PLANALTO,GO
95036,ORIZONA,GO
95052,OURO VERDE DE GOIAS,GO
95079,OUVIDOR,GO
95095,PADRE BERNARDO,GO
92460,PALESTINA DE GOIAS,GO
95117,PALMEIRAS DE GOIAS,GO
95133,PALMELO,GO
95150,PALMINOPOLIS,GO
95176,PANAMA,GO
94552,PARANAIGUARA,GO
95230,PARAUNA,GO
93068,PEROLANDIA,GO
95311,PETROLINA DE GOIAS,GO
95354,PILAR DE GOIAS,GO
95397,PIRACANJUBA,GO
95419,PIRANHAS,GO
95435,PIRENOPOLIS,GO
95451,PIRES DO RIO,GO
95958,PLANALTINA,GO
95494,PONTALINA,GO
95559,PORANGATU,GO
93424,PORTEIRAO,GO
95575,PORTELANDIA,GO
95613,POSSE,GO
93041,PROFESSOR JAMIL,GO
95630,QUIRINOPOLIS,GO
95656,RIALMA,GO
95672,RIANAPOLIS,GO
92827,RIO QUENTE,GO
95710,RIO VERDE,GO
95737,RUBIATABA,GO
95753,SANCLERLANDIA,GO
95770,SANTA BARBARA DE GOIAS,GO
95796,SANTA CRUZ DE GOIAS,GO
92568,SANTA FE DE GOIAS,GO
95818,SANTA HELENA DE GOIAS,GO
96890,SANTA ISABEL,GO
95834,SANTA RITA DO ARAGUAIA,GO
93440,SANTA RITA DO NOVO DESTINO,GO
95850,SANTA ROSA DE GOIAS,GO
95877,SANTA TEREZA DE GOIAS,GO
95893,SANTA TEREZINHA DE GOIAS,GO
93203,SANTO ANTONIO DA BARRA,GO
92908,SANTO ANTONIO DE GOIAS,GO
96776,SANTO ANTONIO DO DESCOBERTO,GO
95915,SAO DOMINGOS,GO
95931,SAO FRANCISCO DE GOIAS,GO
92622,SAO JOAO DA PARAUNA,GO
95974,SAO JOAO D'ALIANCA,GO
95990,SAO LUIS DE MONTES BELOS,GO
92649,SAO LUIZ DO NORTE,GO
96016,SAO MIGUEL DO ARAGUAIA,GO
92665,SAO MIGUEL DO PASSA QUATRO,GO
93483,SAO PATRICIO,GO
96059,SAO SIMAO,GO
92703,SENADOR CANEDO,GO
96075,SERRANOPOLIS,GO
96091,SILVANIA,GO
92720,SIMOLANDIA,GO
96113,SITIO D'ABADIA,GO
96172,TAQUARAL DE GOIAS,GO
92762,TERESINA DE GOIAS,GO
93220,TEREZOPOLIS DE GOIAS,GO
96237,TRES RANCHOS,GO
96253,TRINDADE,GO
92789,TROMBAS,GO
96318,TURVANIA,GO
92800,TURVELANDIA,GO
93246,UIRAPURU,GO
96334,URUACU,GO
96350,URUANA,GO
96377,URUTAI,GO
93300,VALPARAISO DE GOIAS,GO
96393,VARJAO,GO
96415,VIANOPOLIS,GO
96571,VICENTINOPOLIS,GO
93289,VILA BOA,GO
93505,VILA PROPICIO,GO
9610,ACAILANDIA,MA
7013,AFONSO CUNHA,MA
7005,AGUA DOCE DO MARANHAO,MA
7030,ALCANTARA,MA
7056,ALDEIAS ALTAS,MA
7072,ALTAMIRA DO MARANHAO,MA
7021,ALTO ALEGRE DO MARANHAO,MA
7048,ALTO ALEGRE DO PINDARE,MA
7099,ALTO PARNAIBA,MA
7080,AMAPA DO MARANHAO,MA
7110,AMARANTE DO MARANHAO,MA
7137,ANAJATUBA,MA
7153,ANAPURUS,MA
7064,APICUM-ACU,MA
7102,ARAGUANA,MA
7170,ARAIOSES,MA
9679,ARAME,MA
7196,ARARI,MA
7218,AXIXA,MA
7234,BACABAL,MA
7129,BACABEIRA,MA
7250,BACURI,MA
7145,BACURITUBA,MA
7277,BALSAS,MA
7293,BARAO DE GRAJAU,MA
7315,BARRA DO CORDA,MA
7331,BARREIRINHAS,MA
7188,BELA VISTA DO MARANHAO,MA
7161,BELAGUA,MA
7358,BENEDITO LEITE,MA
7374,BEQUIMAO,MA
7200,BERNARDO DO MEARIM,MA
7323,BOA VISTA DO GURUPI,MA
9555,BOM JARDIM,MA
7269,BOM JESUS DAS SELVAS,MA
7285,BOM LUGAR,MA
7390,BREJO,MA
7307,BREJO DE AREIA,MA
7412,BURITI,MA
7439,BURITI BRAVO,MA
7340,BURITICUPU,MA
7366,BURITIRANA,MA
7226,CACHOEIRA GRANDE,MA
7455,CAJAPIO,MA
7471,CAJARI,MA
7382,CAMPESTRE DO MARANHAO,MA
7498,CANDIDO MENDES,MA
7510,CANTANHEDE,MA
7404,CAPINZAL DO NORTE,MA
7536,CAROLINA,MA
7552,CARUTAPERA,MA
7579,CAXIAS,MA
7595,CEDRAL,MA
7420,CENTRAL DO MARANHAO,MA
7447,CENTRO DO GUILHERME,MA
7463,CENTRO NOVO DO MARANHAO,MA
7617,CHAPADINHA,MA
7480,CIDELANDIA,MA
7633,CODO,MA
7650,COELHO NETO,MA
7676,COLINAS,MA
7501,CONCEICAO DO LAGO-ACU,MA
7692,COROATA,MA
7714,CURURUPU,MA
7242,DAVINOPOLIS,MA
7730,DOM PEDRO,MA
7757,DUQUE BACELAR,MA
7773,ESPERANTINOPOLIS,MA
9636,ESTREITO,MA
7528,FEIRA NOVA DO MARANHAO,MA
7544,FERNANDO FALCAO,MA
7560,FORMOSA DA SERRA NEGRA,MA
7790,FORTALEZA DOS NOGUEIRAS,MA
7811,FORTUNA,MA
7838,GODOFREDO VIANA,MA
7854,GONCALVES DIAS,MA
7870,GOVERNADOR ARCHER,MA
7609,GOVERNADOR EDISON LOBAO,MA
7897,GOVERNADOR EUGENIO BARROS,MA
7625,GOVERNADOR LUIZ ROCHA,MA
7641,GOVERNADOR NEWTON BELLO,MA
7668,GOVERNADOR NUNES FREIRE,MA
7919,GRACA ARANHA,MA
7935,GRAJAU,MA
7951,GUIMARAES,MA
7978,HUMBERTO DE CAMPOS,MA
7994,ICATU,MA
7684,IGARAPE DO MEIO,MA
8010,IGARAPE GRANDE,MA
8036,IMPERATRIZ,MA
7706,ITAIPAVA DO GRAJAU,MA
8079,ITAPECURU MIRIM,MA
7722,ITINGA DO MARANHAO,MA
7749,JATOBA,MA
7765,JENIPAPO DOS VIEIRAS,MA
8095,JOAO LISBOA,MA
8117,JOSELANDIA,MA
7781,JUNCO DO MARANHAO,MA
8133,LAGO DA PEDRA,MA
8150,LAGO DO JUNCO,MA
7803,LAGO DOS RODRIGUES,MA
8176,LAGO VERDE,MA
7820,LAGOA DO MATO,MA
7846,LAGOA GRANDE DO MARANHAO,MA
7862,LAJEADO NOVO,MA
8192,LIMA CAMPOS,MA
8214,LORETO,MA
8230,LUIS DOMINGUES,MA
8257,MAGALHAES DE ALMEIDA,MA
7889,MARACACUME,MA
7900,MARAJA DO SENA,MA
7927,MARANHAOZINHO,MA
8273,MATA ROMA,MA
8290,MATINHA,MA
8311,MATÕES,MA
7943,MATÕES DO NORTE,MA
7960,MILAGRES DO MARANHAO,MA
8338,MIRADOR,MA
9695,MIRANDA DO NORTE,MA
8354,MIRINZAL,MA
8370,MONCAO,MA
8397,MONTES ALTOS,MA
8419,MORROS,MA
8435,NINA RODRIGUES,MA
7986,NOVA COLINAS,MA
8451,NOVA IORQUE,MA
8001,NOVA OLINDA DO MARANHAO,MA
8478,OLHO D'AGUA DAS CUNHAS,MA
8028,OLINDA NOVA DO MARANHAO,MA
8494,PACO DO LUMIAR,MA
8516,PALMEIRANDIA,MA
8532,PARAIBANO,MA
8559,PARNARAMA,MA
8575,PASSAGEM FRANCA,MA
8591,PASTOS BONS,MA
8044,PAULINO NEVES,MA
9598,PAULO RAMOS,MA
8613,PEDREIRAS,MA
8060,PEDRO DO ROSARIO,MA
8630,PENALVA,MA
8656,PERI MIRIM,MA
8087,PERITORO,MA
8672,PINDARE-MIRIM,MA
8699,PINHEIRO,MA
8710,PIO XII,MA
8737,PIRAPEMAS,MA
8753,POCAO DE PEDRAS,MA
8770,PORTO FRANCO,MA
8109,PORTO RICO DO MARANHAO,MA
8796,PRESIDENTE DUTRA,MA
8818,PRESIDENTE JUSCELINO,MA
8125,PRESIDENTE MEDICI,MA
8141,PRESIDENTE SARNEY,MA
8834,PRESIDENTE VARGAS,MA
8850,PRIMEIRA CRUZ,MA
8168,RAPOSA,MA
8877,RIACHAO,MA
8184,RIBAMAR FIQUENE,MA
8915,ROSARIO,MA
8931,SAMBAIBA,MA
8206,SANTA FILOMENA DO MARANHAO,MA
8958,SANTA HELENA,MA
9571,SANTA INES,MA
8974,SANTA LUZIA,MA
9652,SANTA LUZIA DO PARUA,MA
8990,SANTA QUITERIA DO MARANHAO,MA
9016,SANTA RITA,MA
8222,SANTANA DO MARANHAO,MA
8249,SANTO AMARO DO MARANHAO,MA
9032,SANTO ANTONIO DOS LOPES,MA
9059,SAO BENEDITO DO RIO PRETO,MA
9075,SAO BENTO,MA
9091,SAO BERNARDO,MA
8265,SAO DOMINGOS DO AZEITAO,MA
9113,SAO DOMINGOS DO MARANHAO,MA
9130,SAO FELIX DE BALSAS,MA
8281,SAO FRANCISCO DO BREJAO,MA
9156,SAO FRANCISCO DO MARANHAO,MA
9172,SAO JOAO BATISTA,MA
8303,SAO JOAO DO CARU,MA
8320,SAO JOAO DO PARAISO,MA
8346,SAO JOAO DO SOTER,MA
9199,SAO JOAO DOS PATOS,MA
8893,SAO JOSE DE RIBAMAR,MA
8362,SAO JOSE DOS BASILIOS,MA
9210,SAO LUIS,MA
8052,SAO LUIS GONZAGA DO MARANHAO,MA
9237,SAO MATEUS DO MARANHAO,MA
8389,SAO PEDRO DA AGUA BRANCA,MA
8400,SAO PEDRO DOS CRENTES,MA
9253,SAO RAIMUNDO DAS MANGABEIRAS,MA
8427,SAO RAIMUNDO DO DOCA BEZERRA,MA
8443,SAO ROBERTO,MA
9270,SAO VICENTE FERRER,MA
8460,SATUBINHA,MA
8486,SENADOR ALEXANDRE COSTA,MA
8508,SENADOR LA ROCQUE,MA
8524,SERRANO DO MARANHAO,MA
9296,SITIO NOVO,MA
9318,SUCUPIRA DO NORTE,MA
8540,SUCUPIRA DO RIACHAO,MA
9334,TASSO FRAGOSO,MA
9350,TIMBIRAS,MA
9377,TIMON,MA
8567,TRIZIDELA DO VALE,MA
8583,TUFILANDIA,MA
9393,TUNTUM,MA
9415,TURIACU,MA
8605,TURILANDIA,MA
9431,TUTOIA,MA
9458,URBANO SANTOS,MA
9474,VARGEM GRANDE,MA
9490,VIANA,MA
8621,VILA NOVA DOS MARTIRIOS,MA
9512,VITORIA DO MEARIM,MA
9539,VITORINO FREIRE,MA
9717,ZE DOCA,MA
40010,ABADIA DOS DOURADOS,MG
40037,ABAETE,MG
40053,ABRE CAMPO,MG
40070,ACAIACA,MG
40096,ACUCENA,MG
40118,AGUA BOA,MG
40134,AGUA COMPRIDA,MG
40150,AGUANIL,MG
40177,AGUAS FORMOSAS,MG
40193,AGUAS VERMELHAS,MG
40215,AIMORES,MG
40231,AIURUOCA,MG
40258,ALAGOA,MG
40274,ALBERTINA,MG
40290,ALEM PARAIBA,MG
40312,ALFENAS,MG
40002,ALFREDO VASCONCELOS,MG
40339,ALMENARA,MG
40355,ALPERCATA,MG
40371,ALPINOPOLIS,MG
40398,ALTEROSA,MG
41661,ALTO CAPARAO,MG
50695,ALTO JEQUITIBA,MG
40410,ALTO RIO DOCE,MG
40436,ALVARENGA,MG
40452,ALVINOPOLIS,MG
40479,ALVORADA DE MINAS,MG
40495,AMPARO DO SERRA,MG
40517,ANDRADAS,MG
40550,ANDRELANDIA,MG
41688,ANGELANDIA,MG
40576,ANTONIO CARLOS,MG
40592,ANTONIO DIAS,MG
40614,ANTONIO PRADO DE MINAS,MG
40630,ARACAI,MG
40657,ARACITABA,MG
40673,ARACUAI,MG
40690,ARAGUARI,MG
40711,ARANTINA,MG
40738,ARAPONGA,MG
40029,ARAPORA,MG
40754,ARAPUA,MG
40770,ARAUJOS,MG
40797,ARAXA,MG
40819,ARCEBURGO,MG
40835,ARCOS,MG
40851,AREADO,MG
40878,ARGIRITA,MG
41700,ARICANDUVA,MG
40894,ARINOS,MG
40916,ASTOLFO DUTRA,MG
40932,ATALEIA,MG
40959,AUGUSTO DE LIMA,MG
40975,BAEPENDI,MG
40991,BALDIM,MG
41017,BAMBUI,MG
41033,BANDEIRA,MG
41050,BANDEIRA DO SUL,MG
41076,BARAO DE COCAIS,MG
41092,BARAO DE MONTE ALTO,MG
41114,BARBACENA,MG
41130,BARRA LONGA,MG
41173,BARROSO,MG
41190,BELA VISTA DE MINAS,MG
41211,BELMIRO BRAGA,MG
41238,BELO HORIZONTE,MG
41254,BELO ORIENTE,MG
41270,BELO VALE,MG
41297,BERILO,MG
41726,BERIZAL,MG
41319,BERTOPOLIS,MG
41335,BETIM,MG
41351,BIAS FORTES,MG
41378,BICAS,MG
41394,BIQUINHAS,MG
41416,BOA ESPERANCA,MG
41432,BOCAINA DE MINAS,MG
41459,BOCAIUVA,MG
41475,BOM DESPACHO,MG
41491,BOM JARDIM DE MINAS,MG
41513,BOM JESUS DA PENHA,MG
41530,BOM JESUS DO AMPARO,MG
41556,BOM JESUS DO GALHO,MG
41572,BOM REPOUSO,MG
41599,BOM SUCESSO,MG
41610,BONFIM,MG
41637,BONFINOPOLIS DE MINAS,MG
41742,BONITO DE MINAS,MG
41653,BORDA DA MATA,MG
41670,BOTELHOS,MG
41696,BOTUMIRIM,MG
41734,BRAS PIRES,MG
40045,BRASILANDIA DE MINAS,MG
41718,BRASILIA DE MINAS,MG
41750,BRAUNAS,MG
41777,BRAZOPOLIS,MG
41793,BRUMADINHO,MG
41815,BUENO BRANDAO,MG
41831,BUENOPOLIS,MG
41769,BUGRE,MG
41858,BURITIS,MG
41874,BURITIZEIRO,MG
41785,CABECEIRA GRANDE,MG
41890,CABO VERDE,MG
41912,CACHOEIRA DA PRATA,MG
41939,CACHOEIRA DE MINAS,MG
40533,CACHOEIRA DE PAJEU,MG
41955,CACHOEIRA DOURADA,MG
41971,CAETANOPOLIS,MG
41998,CAETE,MG
42013,CAIANA,MG
42030,CAJURI,MG
42056,CALDAS,MG
42072,CAMACHO,MG
42099,CAMANDUCAIA,MG
42110,CAMBUI,MG
42137,CAMBUQUIRA,MG
42153,CAMPANARIO,MG
42170,CAMPANHA,MG
42196,CAMPESTRE,MG
42218,CAMPINA VERDE,MG
41807,CAMPO AZUL,MG
42234,CAMPO BELO,MG
42250,CAMPO DO MEIO,MG
42277,CAMPO FLORIDO,MG
42293,CAMPOS ALTOS,MG
42315,CAMPOS GERAIS,MG
42374,CANA VERDE,MG
42331,CANAA,MG
42358,CANAPOLIS,MG
42390,CANDEIAS,MG
41823,CANTAGALO,MG
42412,CAPARAO,MG
42439,CAPELA NOVA,MG
42455,CAPELINHA,MG
42471,CAPETINGA,MG
42498,CAPIM BRANCO,MG
42510,CAPINOPOLIS,MG
40061,CAPITAO ANDRADE,MG
42536,CAPITAO ENEAS,MG
42552,CAPITOLIO,MG
42579,CAPUTIRA,MG
42595,CARAI,MG
42617,CARANAIBA,MG
42633,CARANDAI,MG
42650,CARANGOLA,MG
42676,CARATINGA,MG
42692,CARBONITA,MG
42714,CAREACU,MG
42730,CARLOS CHAGAS,MG
42757,CARMESIA,MG
42773,CARMO DA CACHOEIRA,MG
42790,CARMO DA MATA,MG
42811,CARMO DE MINAS,MG
42838,CARMO DO CAJURU,MG
42854,CARMO DO PARANAIBA,MG
42870,CARMO DO RIO CLARO,MG
42897,CARMOPOLIS DE MINAS,MG
40088,CARNEIRINHO,MG
42919,CARRANCAS,MG
42935,CARVALHOPOLIS,MG
42951,CARVALHOS,MG
42978,CASA GRANDE,MG
42994,CASCALHO RICO,MG
43010,CASSIA,MG
43052,CATAGUASES,MG
41840,CATAS ALTAS,MG
43079,CATAS ALTAS DA NORUEGA,MG
40100,CATUJI,MG
41866,CATUTI,MG
43095,CAXAMBU,MG
43117,CEDRO DO ABAETE,MG
43133,CENTRAL DE MINAS,MG
43150,CENTRALINA,MG
43176,CHACARA,MG
43192,CHALE,MG
43214,CHAPADA DO NORTE,MG
41882,CHAPADA GAUCHA,MG
43230,CHIADOR,MG
43257,CIPOTANEA,MG
43273,CLARAVAL,MG
43290,CLARO DOS POCÕES,MG
43311,CLAUDIO,MG
43338,COIMBRA,MG
43354,COLUNA,MG
43370,COMENDADOR GOMES,MG
43397,COMERCINHO,MG
43419,CONCEICAO DA APARECIDA,MG
43036,CONCEICAO DA BARRA DE MINAS,MG
43451,CONCEICAO DAS ALAGOAS,MG
43435,CONCEICAO DAS PEDRAS,MG
43478,CONCEICAO DE IPANEMA,MG
43494,CONCEICAO DO MATO DENTRO,MG
43516,CONCEICAO DO PARA,MG
43532,CONCEICAO DO RIO VERDE,MG
43559,CONCEICAO DOS OUROS,MG
41904,CONEGO MARINHO,MG
41920,CONFINS,MG
43575,CONGONHAL,MG
43591,CONGONHAS,MG
43613,CONGONHAS DO NORTE,MG
43630,CONQUISTA,MG
43656,CONSELHEIRO LAFAIETE,MG
43672,CONSELHEIRO PENA,MG
43699,CONSOLACAO,MG
43710,CONTAGEM,MG
43737,COQUEIRAL,MG
43753,CORACAO DE JESUS,MG
43770,CORDISBURGO,MG
43796,CORDISLANDIA,MG
43818,CORINTO,MG
43834,COROACI,MG
43850,COROMANDEL,MG
43877,CORONEL FABRICIANO,MG
43893,CORONEL MURTA,MG
43915,CORONEL PACHECO,MG
43931,CORONEL XAVIER CHAVES,MG
43958,CORREGO DANTA,MG
43974,CORREGO DO BOM JESUS,MG
41947,CORREGO FUNDO,MG
43990,CORREGO NOVO,MG
44016,COUTO DE MAGALHAES DE MINAS,MG
41963,CRISOLITA,MG
44032,CRISTAIS,MG
44059,CRISTALIA,MG
44075,CRISTIANO OTONI,MG
44091,CRISTINA,MG
44113,CRUCILANDIA,MG
44130,CRUZEIRO DA FORTALEZA,MG
44156,CRUZILIA,MG
41980,CUPARAQUE,MG
42005,CURRAL DE DENTRO,MG
44172,CURVELO,MG
44199,DATAS,MG
44210,DELFIM MOREIRA,MG
44237,DELFINOPOLIS,MG
42021,DELTA,MG
44253,DESCOBERTO,MG
44270,DESTERRO DE ENTRE RIOS,MG
44296,DESTERRO DO MELO,MG
44318,DIAMANTINA,MG
44334,DIOGO DE VASCONCELOS,MG
44350,DIONISIO,MG
44377,DIVINESIA,MG
44393,DIVINO,MG
44415,DIVINO DAS LARANJEIRAS,MG
44431,DIVINOLANDIA DE MINAS,MG
44458,DIVINOPOLIS,MG
40126,DIVISA ALEGRE,MG
44474,DIVISA NOVA,MG
40142,DIVISOPOLIS,MG
42048,DOM BOSCO,MG
44490,DOM CAVATI,MG
44512,DOM JOAQUIM,MG
44539,DOM SILVERIO,MG
44555,DOM VICOSO,MG
44571,DONA EUSEBIA,MG
44598,DORES DE CAMPOS,MG
44610,DORES DE GUANHAES,MG
44636,DORES DO INDAIA,MG
44652,DORES DO TURVO,MG
44679,DORESOPOLIS,MG
44695,DOURADOQUARA,MG
40169,DURANDE,MG
44717,ELOI MENDES,MG
44733,ENGENHEIRO CALDAS,MG
44750,ENGENHEIRO NAVARRO,MG
40185,ENTRE FOLHAS,MG
44776,ENTRE RIOS DE MINAS,MG
44792,ERVALIA,MG
44814,ESMERALDAS,MG
44830,ESPERA FELIZ,MG
44857,ESPINOSA,MG
44873,ESPIRITO SANTO DO DOURADO,MG
44890,ESTIVA,MG
44911,ESTRELA DALVA,MG
44938,ESTRELA DO INDAIA,MG
44954,ESTRELA DO SUL,MG
44970,EUGENOPOLIS,MG
44997,EWBANK DA CAMARA,MG
45012,EXTREMA,MG
45039,FAMA,MG
45055,FARIA LEMOS,MG
45071,FELICIO DOS SANTOS,MG
45110,FELISBURGO,MG
45136,FELIXLANDIA,MG
45152,FERNANDES TOURINHO,MG
45179,FERROS,MG
40207,FERVEDOURO,MG
45195,FLORESTAL,MG
45217,FORMIGA,MG
45233,FORMOSO,MG
45250,FORTALEZA DE MINAS,MG
45276,FORTUNA DE MINAS,MG
45292,FRANCISCO BADARO,MG
45314,FRANCISCO DUMONT,MG
45330,FRANCISCO SA,MG
40223,FRANCISCOPOLIS,MG
45357,FREI GASPAR,MG
45373,FREI INOCENCIO,MG
42064,FREI LAGONEGRO,MG
45390,FRONTEIRA,MG
49352,FRONTEIRA DOS VALES,MG
42080,FRUTA DE LEITE,MG
45411,FRUTAL,MG
45438,FUNILANDIA,MG
45454,GALILEIA,MG
42102,GAMELEIRAS,MG
42129,GLAUCILANDIA,MG
42145,GOIABEIRA,MG
42161,GOIANA,MG
45470,GONCALVES,MG
45497,GONZAGA,MG
45519,GOUVEIA,MG
45535,GOVERNADOR VALADARES,MG
45551,GRAO MOGOL,MG
45578,GRUPIARA,MG
45594,GUANHAES,MG
45616,GUAPE,MG
45632,GUARACIABA,MG
42188,GUARACIAMA,MG
45659,GUARANESIA,MG
45675,GUARANI,MG
45691,GUARARA,MG
45713,GUARDA-MOR,MG
45730,GUAXUPE,MG
45756,GUIDOVAL,MG
45772,GUIMARANIA,MG
45799,GUIRICEMA,MG
45810,GURINHATA,MG
45837,HELIODORA,MG
45853,IAPU,MG
45870,IBERTIOGA,MG
45896,IBIA,MG
45918,IBIAI,MG
42200,IBIRACATU,MG
45934,IBIRACI,MG
45950,IBIRITE,MG
45977,IBITIURA DE MINAS,MG
45993,IBITURUNA,MG
40240,ICARAI DE MINAS,MG
46019,IGARAPE,MG
46035,IGARATINGA,MG
46051,IGUATAMA,MG
46078,IJACI,MG
46094,ILICINEA,MG
42226,IMBE DE MINAS,MG
46116,INCONFIDENTES,MG
42242,INDAIABIRA,MG
46132,INDIANOPOLIS,MG
46159,INGAI,MG
46175,INHAPIM,MG
46191,INHAUMA,MG
46213,INIMUTABA,MG
40266,IPABA,MG
46230,IPANEMA,MG
46256,IPATINGA,MG
46272,IPIACU,MG
46299,IPUIUNA,MG
46310,IRAI DE MINAS,MG
46337,ITABIRA,MG
46353,ITABIRINHA,MG
46370,ITABIRITO,MG
46396,ITACAMBIRA,MG
46418,ITACARAMBI,MG
46434,ITAGUARA,MG
46450,ITAIPE,MG
46477,ITAJUBA,MG
46493,ITAMARANDIBA,MG
46515,ITAMARATI DE MINAS,MG
46531,ITAMBACURI,MG
46558,ITAMBE DO MATO DENTRO,MG
46574,ITAMOGI,MG
46590,ITAMONTE,MG
46612,ITANHANDU,MG
46639,ITANHOMI,MG
46655,ITAOBIM,MG
46671,ITAPAGIPE,MG
46698,ITAPECERICA,MG
46710,ITAPEVA,MG
46736,ITATIAIUCU,MG
54453,ITAU DE MINAS,MG
46752,ITAUNA,MG
46779,ITAVERAVA,MG
46795,ITINGA,MG
46817,ITUETA,MG
46833,ITUIUTABA,MG
46850,ITUMIRIM,MG
46876,ITURAMA,MG
46892,ITUTINGA,MG
46914,JABOTICATUBAS,MG
46930,JACINTO,MG
46957,JACUI,MG
46973,JACUTINGA,MG
46990,JAGUARACU,MG
40282,JAIBA,MG
40304,JAMPRUCA,MG
47015,JANAUBA,MG
47031,JANUARIA,MG
47058,JAPARAIBA,MG
42269,JAPONVAR,MG
47074,JECEABA,MG
42285,JENIPAPO DE MINAS,MG
47090,JEQUERI,MG
47112,JEQUITAI,MG
47139,JEQUITIBA,MG
47155,JEQUITINHONHA,MG
47171,JESUANIA,MG
47198,JOAIMA,MG
47210,JOANESIA,MG
47236,JOAO MONLEVADE,MG
47252,JOAO PINHEIRO,MG
47279,JOAQUIM FELICIO,MG
47295,JORDANIA,MG
42307,JOSE GONCALVES DE MINAS,MG
42323,JOSE RAYDAN,MG
40924,JOSENOPOLIS,MG
40320,JUATUBA,MG
47333,JUIZ DE FORA,MG
47350,JURAMENTO,MG
47376,JURUAIA,MG
